index,smiles,oxidation_potential,reduction_potential
58523,CC[C@@H](C=O)[C@H](CO)O,,
58524,C([C@H]1C[C@H]1O)[C@@H](CO)O,,
58525,CC1(C)C(CO)(CO)O1,,
58526,C[C@H](C(=O)COC)OC,,
58527,COCC1(COC)CO1,4.317677508818233,-5.172199141044476
58528,C[C@@]1(COC)[C@@H](CO1)O,,
58529,CO[C@H]1[C@H](CC[C@H]1O)O,4.027834225126353,-3.7216142141418826
58530,CCOCCOCC=O,,
58531,C[C@](C=O)(COC)OC,5.2716774596634055,-4.991878196598409
58532,C(CO)[C@H]1C[C@@H](CO)O1,,
58533,CO[C@@]1(CCO)C[C@H]1O,4.780432576408711,-4.359049872733013
58534,CCOC[C@@H](C)OC=O,,
58535,C(C[C@H]1COCO1)CO,4.855553011288575,-4.704072613366807
58536,C(CO)[C@H]1C[C@H](CO1)O,5.751386500922817,-5.0385489137401605
58537,C(CO)[C@H]1COC[C@H]1O,4.952952526135559,
58538,C1COCCOCCO1,,
58539,C[C@]1(CO)[C@H](CO)CO1,,
58540,CCCC(=O)OCCO,5.257308360448005,
58541,CC(=O)CC[C@H](CO)O,4.772358086379026,-4.021387324848038
58542,C[C@H]1[C@@H]([C@@H](COC)O)O1,,-5.478305599631713
58543,C1COCCO[C@H]1CO,,
58544,C[C@H]([C@]1(C[C@@H]1OC)O)O,,-4.466081085816259
58545,C[C@]1(C[C@@H]1[C@H](CO)O)O,,
58546,CCC[C@@H](CO)OC=O,,
58547,C[C@@H](CCO)[C@H](C=O)O,3.775150464444377,-4.183727800099805
58548,COC1(CCO)COC1,4.981018806644497,-4.531575462542096
58549,C[C@H](CCOC)OC=O,,
58550,CCC(=O)COCCO,,
58551,CO[C@@H](CCO)[C@H]1CO1,4.5504494025977325,-3.927601112638004
58552,CCOC1(CO)COC1,,
58553,CC(C)O[C@@H](C)C(=O)O,4.429951491638858,-5.095234678362831
58554,CC(C)(C=O)[C@H](CO)O,4.749550831646556,-4.653561731605296
58555,CC[C@@H]1OC[C@@H](CO1)O,5.090666488251881,-4.868248674234056
58556,C[C@@H](CO)[C@@]1(CO)CO1,4.723720852306141,-5.098272975593718
58557,CCC(=O)OCCCO,,
58558,CCO[C@H]1COCCO1,4.414623275892663,-3.9240838188083584
58559,COCC[C@H]1[C@H]([C@H]1O)O,,
58560,COCC1(COC1)OC,,
58561,COC[C@H]1CCOCO1,4.067608639298268,
58562,CCOCCOC(=O)C,,
58563,C(CO)[C@H]([C@H]1CCO1)O,,
58564,C1COCC(CO)CO1,,-6.170001134746999
58565,C(CC=O)C[C@@H](CO)O,4.597225103596938,-4.975621410921522
58566,CCOC(=O)[C@@H](C)CO,,
58567,C[C@@](CCO)([C@H]1CO1)O,3.125888028073459,-4.646013095614253
58568,C[C@H]1[C@H]([C@H]1OCCO)O,5.126438400555853,
58569,COCCOC1COC1,4.820069566669699,-4.623239890922778
58570,CO[C@@H]1C[C@H](CO)OC1,4.551665041794476,-6.425679750303462
58571,C[C@@H]([C@H](C=O)CO)OC,4.686091389323846,-6.594212750305306
58572,COC[C@@H](CC=O)OC,,-6.230668730329344
58573,CC[C@](C=O)(COC)O,,
58574,COCCCCOC=O,,
58575,C1CC1(C[C@@H](CO)O)O,4.150607590027502,-6.452401708740072
58576,C(CO)[C@H]1CO[C@H]1CO,,
58577,C[C@H]([C@H]1CO1)OCCO,4.736800137262034,
58578,COCC[C@H](C=O)OC,4.434090205454194,-5.106720113220436
58579,C[C@H]1OC[C@@H](CO)CO1,,-5.7085102946015835
58580,COC[C@H]1COCCO1,,-5.778927963870447
58581,COCCC1(COC1)O,4.4344359114007235,
58582,C1CC1(COCCO)O,4.8163536089364785,
58583,C[C@H]1C[C@]1([C@H](CO)O)O,,
58584,CO[C@H]1CCO[C@H]1OC,4.370165634669829,-4.964003907610677
58585,COCC[C@]1(C[C@H]1O)O,,
58586,C(CO)[C@]1(CCOC1)O,,-5.495774658661904
58587,C(C[C@@H]1[C@H](CO)O1)CO,,
58588,C[C@H]([C@H]1[C@@H](COC)O1)O,,
58589,CO[C@H]1C[C@H]([C@H]1O)OC,,
58590,CC[C@@H](CCO)OC=O,,
58591,C[C@@H]1[C@H](CCO)OCO1,,
58592,C(CO)C1(CCO)CO1,,-5.580470063717658
58593,COCCOC[C@H]1CO1,4.674681380397087,
58594,C[C@@](CO)([C@H]1C[C@H]1O)O,,
58595,COC1COCCOC1,,-5.63965337771464
58596,COC/C=C/[C@H](CO)O,,-5.574906325443808
58597,C(CO)[C@H]1[C@@H](CCO)O1,4.674834013951622,-4.876859747289418
58598,C(CCOCC=O)CO,4.1848717061716885,-4.919307851765043
58599,COC[C@]1(C[C@H]1CO)O,4.99745349776691,-6.317626054872963
58600,C(COC[C@H]1C[C@H]1O)O,4.382115938790375,-5.170962246025229
58601,CC[C@@](CO)([C@H]1CO1)O,5.4515043242195675,
58602,C[C@@H]([C@@H]1[C@@H](CO1)O)OC,4.673302981439119,-4.63581630299399
58603,C[C@]1(C[C@H]1O)OCCO,4.666414461888562,-6.272630844368396
58604,C[C@@]1(CCO[C@@H]1OC)O,4.807043420504269,-5.460646759679949
58605,C[C@]1(C[C@H](OC)OC1)O,4.577995786722167,
58606,CC(=O)[C@@H](C)OCCO,5.137817598707042,-5.791018270173882
58607,CCO[C@@H](C)COC=O,,
58608,C[C@@](CCCO)(C=O)O,4.60945298662642,
58609,CCC(=O)[C@](C)(CO)O,4.900646762959295,-6.133019786092919
58610,C[C@@H]1[C@@H]([C@H](CCO)O1)O,,
58611,CCCOCC(=O)OC,,
58612,C[C@@H]1CO[C@@H]([C@@H]1O)OC,,
58613,CC(C)(CO)COC=O,4.63207118606675,-4.6511888566796555
58614,COC[C@H]1[C@H]([C@H]1OC)O,,
58615,C[C@H](CC(=O)OC)CO,,
58616,C[C@@]1(CO)[C@@H](COC)O1,,-5.761313192098387
58617,CCCOC(=O)CCO,,
58618,C[C@@H](CC=O)OCCO,5.029595060658321,-6.385901449251324
58619,COCCCCC(=O)O,4.782805024024637,
58620,C[C@@]1(CO)CO[C@H]1CO,,-5.101581000762454
58621,CC(CC=O)(CO)CO,5.015790141253601,
58622,CCC[C@H](C(=O)O)OC,,-5.456360652949516
58623,CC1(COC1)[C@H](CO)O,,
58624,C[C@@H](CCCO)OC=O,,
58625,CC[C@H]([C@@H]1[C@H](CO)O1)O,,
58626,C[C@H](C(=O)C)[C@H](CO)O,,-5.425360211614534
58627,CCOC(=O)CCOC,,
58628,C[C@]1(CCO)[C@H](CO)O1,,-5.89373735566318
58629,CC[C@@](C)(CO)OC=O,,-6.289788426110536
58630,C[C@H](C[C@H]([C@H]1CO1)O)O,4.635742133913081,-4.873934204624166
58631,C1COC[C@H]([C@H]1CO)O,5.049094521371953,-4.739013625481166
58632,C[C@H]1[C@H]([C@@]1(CCO)O)O,4.354669198488918,
58633,COC[C@]1(CCO1)CO,4.564022404384159,-4.683499462027103
58634,C[C@@](CCO)(C=O)CO,,-4.735771762954246
58635,CCOC[C@@H]1[C@@H](CO1)O,,
58636,C(C[C@H]1CO1)[C@@H](CO)O,4.176820410989021,-5.99054625527373
58637,CC[C@](CC=O)(CO)O,,
58638,CCO[C@@H](C)[C@H](C=O)O,4.761622581213087,
58639,C(CO)[C@H]1[C@H](C[C@H]1O)O,,-6.327344139599009
58640,CC(C)(C(=O)OC)OC,,
58641,CCOC[C@H](C=O)CO,,
58642,CO[C@H]1CCO[C@H]1CO,,-6.179566092112
58643,C1C(CC1(CO)CO)O,5.000680461400916,-5.655151923332087
58644,COCCC1OCCO1,4.268403526967231,
58645,C[C@]1(C[C@@]1(CCO)O)O,,-5.795830033624443
58646,C(COCC1COC1)O,,
58647,C(CO)[C@@H]1[C@H](CO)[C@@H]1O,4.843808895786933,
58648,CC(=O)[C@@](C)(COC)O,4.667699825566669,
58649,C[C@H]1[C@H](CO[C@H]1CO)O,,-4.786818586653172
58650,CC(C)(CC(=O)O)CO,5.218238399842957,-5.048990649941916
58651,C[C@H](CC(=O)COC)O,,
58652,C[C@H]1OC[C@@H](CCO)O1,,
58653,C[C@@H]1[C@](CCO1)(CO)O,4.299790974585048,-5.055282196778935
58654,C(CO[C@H]1C[C@H]1CO)O,,
58655,COC[C@]1(C[C@H]1OC)O,,
58656,CC[C@H]1OC[C@@H](CO)O1,4.881694590973493,
58657,C[C@@H]1OC[C@H](COC)O1,5.169870442918691,
58658,CC[C@H]([C@@H]1[C@@H](CO1)O)O,,
58659,C[C@@]1(C[C@@]1(COC)O)O,,
58660,C[C@@]1(C[C@@]1(CO)O)OC,3.172187870419802,-5.144501060936309
58661,CCOC[C@@]1(CO)CO1,4.876999119228057,
58662,CCOCC(=O)COC,,-4.666478116841463
58663,CC[C@@](CO)(C(=O)C)O,,
58664,C1C[C@](CO)([C@H]1CO)O,3.89315202533231,-3.950643253943272
58665,C1CC1C(CO)(CO)O,,
58666,C[C@@H](CCCO)C(=O)O,5.175959487744476,-4.851330906832518
58667,C1COC[C@H]1OCCO,,
58668,C[C@](CCO)(C=O)OC,,
58669,CCO[C@H]1[C@H]([C@H]1OC)O,,
58670,C[C@H](COC)OCC=O,3.690152444216946,-4.405879339335516
58671,C[C@](CO)([C@H]1CO1)OC,5.063387674218174,-4.637437551791154
58672,C[C@H]1[C@@H](COC)OCO1,4.7317842446432765,-6.143063267657854
58673,CCO[C@@]1(C)[C@H]([C@H]1O)O,,
58674,C(CO)C1(CO)COC1,4.841138028167333,-3.7547882338562344
58675,COC[C@]1(CCOC1)O,,-4.859451410805778
58676,CCO[C@H]1CO[C@H]1CO,4.647381671195544,-3.2597246448617083
58677,C1COC[C@H](CO)OC1,4.187858466492398,-3.8159998261793957
58678,CCCO[C@H]1[C@H]([C@H]1O)O,4.4113024741350815,
58679,C[C@@]1(COC)[C@H](CO)O1,4.0691040843472,-4.315216044676563
58680,C[C@@H]1[C@H](CO1)[C@H](CO)O,4.2269813895750845,-4.0009651000741
58681,C[C@H](CCOC(=O)C)O,,
58682,C[C@@]1(COCCO)CO1,5.199777681881241,-4.538056980681577
58683,C[C@@H]1[C@@H]([C@H](CO)CO1)O,4.766139167925357,
58684,C(CCO)CCOC=O,,
58685,CCCCOCC(=O)O,4.623157071053865,-4.883445872781013
58686,C(CCO)C[C@H](C=O)O,4.142853365767732,-4.036429674807951
58687,C[C@H](COC)[C@H](C=O)O,,
58688,C[C@@H](CO)COC(=O)C,,
58689,C[C@@]1(CO)[C@H](CO1)OC,4.686214404233906,-3.87352456194225
58690,C[C@@H]1[C@@H]([C@]1(CO)O)OC,5.680451758672061,-4.808047485728312
58691,CCC(=O)OCCOC,4.113897427655101,-4.529264636144435
58692,C[C@@H](CCO)C(=O)OC,4.899251873652756,-4.4991755472523804
58693,CC(=O)C[C@@H](COC)O,,
58694,CO[C@H]1CCOC[C@H]1O,5.161491470482869,-4.554746449595259
58695,CCOC[C@H]1COCO1,5.144174549743693,-3.8249980731356485
58696,C1CO[C@H](C[C@H]1O)CO,4.145594114118066,-4.58663149811895
58697,CC1(CO)COCOC1,5.672790407723878,-4.378266669714722
58698,C[C@H](C[C@@]1(CO)CO1)O,4.604250874805584,-4.948083514307146
58699,CC1(C)OC[C@@H](CO)O1,,
58700,C[C@@](COC)([C@H]1CO1)O,4.65095992922812,-4.9382660040204795
58701,C(CO)[C@H]1C[C@H]([C@H]1O)O,4.41074748189254,-5.959926452579967
58702,CO[C@H]1C[C@@H](CO)CO1,4.6508358575434245,-4.8218831790558765
58703,C[C@H](C[C@H](CO)O)C=O,,
58704,C[C@H]1CO[C@H](CO1)OC,,
58705,C[C@H]([C@@H]1[C@@](C)(CO)O1)O,,-5.478722961409804
58706,C(CO)[C@]1(CCO1)CO,4.585672030742498,
58707,C(CO)[C@H]([C@H]1C[C@H]1O)O,,-5.844209489079222
58708,C[C@@H](CO)C(=O)COC,,-6.183632982830605
58709,CO[C@@H]1C[C@@H](OC)OC1,4.9198243477117645,
58710,C1COCCC1(CO)O,4.095052205710599,-6.444273279444533
58711,C[C@H]1CO[C@@H](CO)OC1,5.06147131736594,
58712,C[C@H](CC(=O)CCO)O,4.252538003993831,-4.45764029255719
58713,CC(C)C(=O)OCCO,,
58714,CC(C)(C(=O)CCO)O,4.101517493755236,-6.432321130663186
58715,C[C@@H]1[C@@H](COCCO1)O,5.046251732269011,-5.573626826715045
58716,COCCC(=O)CCO,,-4.734323100451948
58717,CC(C)OCC(=O)CO,,-5.944367128067316
58718,C[C@H]([C@H](C=O)COC)O,,
58719,C[C@H]([C@@H]1[C@H](CCO)O1)O,,
58720,C(=C\CO)/C[C@@H](CO)O,4.7946360296050985,-4.544112221320975
58721,CC[C@H](CC(=O)OC)O,4.833245911746926,
58722,CO[C@H]1CCOCCO1,4.647607561210461,-4.596432373703865
58723,CO[C@@H]1C[C@H]1[C@H](CO)O,4.919694857685099,-4.750442795129348
58724,CC[C@H](C(=O)CCO)O,4.063601445783715,
58725,C[C@H]1OC[C@@](C)(CO)O1,,-5.784884406616984
58726,CC(C)OC(=O)CCO,,
58727,CCOC[C@](C)(C=O)O,,
58728,CCO[C@@H](C=O)[C@@H](C)O,5.164497329870355,-4.894696879583935
58729,CC(C)(CC(=O)O)OC,,-4.673010390487835
58730,CC(C)(C(=O)COC)O,,
58731,CCOC(=O)C(C)(C)O,,
58732,C[C@H]1[C@H]([C@H](CO)O)[C@H]1O,4.403116879605077,-6.284994227854841
58733,C[C@H]([C@H](C[C@H]1CO1)O)O,,
58734,CCCO[C@@H](C)C(=O)O,,
58735,C[C@](C[C@H]1CO1)(CO)O,,-6.350617801082481
58736,COC[C@@]1(C[C@@H](C1)O)O,4.260343400143538,-5.784074653061398
58737,CC(=O)[C@H](CCO)CO,,-6.168857763358974
58738,CCC[C@]1([C@H]([C@H]1O)O)O,,
58739,C1C[C@@H]([C@@H](CO)O)OC1,4.945383503577031,-5.055041307009961
58740,COCC1(CO)COC1,,
58741,CO[C@H]1CO[C@H]1CCO,,
58742,C(CO)[C@H](C1COC1)O,5.144100830990792,-3.1102766902526495
58743,CO[C@H]1C[C@H]1OCCO,4.251351687391943,-5.3390106865876445
58744,CCOC[C@@H](C)C(=O)O,4.4910367199777825,-4.072404762494844
58745,CCO[C@@H](CO)C(=O)C,,
58746,COCCOCCC=O,4.7953790717552325,-3.8210993265506117
58747,CC[C@](C)(CC(=O)O)O,,
58748,COC[C@H]1C[C@H]([C@H]1O)O,4.830489868591539,
58749,C[C@H]1CO[C@H]1[C@H](CO)O,4.914018896197885,-5.380448386316348
58750,COCCCOCC=O,4.708522723860878,-4.460937036260876
58751,CC[C@@H]1C(CO)(CO)O1,4.875335115330526,-4.778101406354327
58752,CC[C@]1(CO[C@H]1CO)O,4.201509754410435,-5.207248494794331
58753,C(CC1OCCO1)CO,,
58754,CCO[C@H]1C[C@H](CO1)O,,
58755,CCOC(=O)[C@@H](C)OC,4.0438263807214385,-3.6680907098192987
58756,CC[C@H](C=O)OCCO,4.481364092602743,-4.190944547540712
58757,CO[C@H]1C[C@]1(CO)OC,4.9378580229845825,
58758,CCCCOC(=O)CO,,
58759,C1C[C@H]([C@H]([C@H]1CO)O)O,5.0977177514601495,-4.635429366183817
58760,CC[C@H]1CO[C@@H](CO)O1,3.6502172839814735,-5.709980469593066
58761,CC1(C)CO[C@@H](CO)O1,5.259703143669467,-3.3845114984864635
58762,C[C@H]([C@]1(C[C@H]1CO)O)O,5.2804394019154275,
58763,C[C@H](C(=O)CCOC)O,,
58764,C1CO[C@@H]1C[C@@H](CO)O,3.7264876675913543,-5.633245889922764
58765,C(CO)COC1COC1,5.10882615266797,-4.5931231476910765
58766,C[C@H](C1(CO1)[C@@H](C)O)O,4.567709156889177,-4.103525261457835
58767,CC[C@H]([C@H](C)C(=O)O)O,,
58768,CCO[C@H]1[C@H](C[C@H]1O)O,,
58769,CO[C@@H]1[C@@H](CCO1)CO,,
58770,C1CC(CO)(CO)OC1,4.9568342904336165,-4.32276874595249
58771,CC[C@H](CCC(=O)O)O,4.576074271570687,
58772,CCCOC[C@H](C=O)O,3.88803383758619,-4.579939352342481
58773,CCO[C@H]1C[C@H]([C@H]1O)O,,
58774,C[C@]1(CO[C@H]1CCO)O,4.6047608234208015,-2.7531111873517515
58775,C[C@H](C[C@@H](C)O)C(=O)O,3.7753766904102664,-4.088130936613598
58776,CCC[C@H](COC=O)O,4.765231859836203,-3.97504857826556
58777,COC[C@@H]1[C@@H](CO1)OC,,
58778,CO[C@H]1C[C@H]([C@H]1OC)O,,
58779,CCC[C@](C)(C(=O)O)O,,
58780,C[C@@H]1[C@](CCO)(CO)O1,,
58781,CCO[C@@H](C)C(=O)OC,,
58782,C(CO)[C@@H]1[C@@H](CCO1)O,,
58783,C1[C@@H](CO)CO[C@H]1CO,4.758841811838065,-6.132208081783975
58784,C[C@@H]1[C@H](COCCO)O1,,-5.751068612934833
58785,CCC(=O)OC[C@@H](C)O,,-6.324939602961822
58786,CC[C@@H](CCO)C(=O)O,4.806495365126975,-6.3789482716560455
58787,C[C@H]1CO[C@@H](CCO)O1,5.138634098530528,-5.174676399786622
58788,C[C@H]([C@H]([C@@H]1[C@H](C)O1)O)O,3.5399207753130755,-5.658468767921877
58789,C1[C@H]2[C@@H]([C@]31CN3)[N@@]2C=O,4.807740329245061,-5.241697947214052
58790,C[C@@]12[C@@H]3C[N@]2[C@H]1/C/3=N/O,,-4.678639135066478
58791,CN[C@H](C#CC#N)CO,4.218646502652118,-5.068213706026145
58792,C1CC1C(=NCC#N)O,,
58793,C1CC1C1=NCC(=N1)O,4.522589523665883,-4.886778162620831
58794,CCc1c/c(=N)/onc1,,-6.13526001502527
58795,C1CN(C1)c1cocn1,,
58796,C/N=C\1/[C@@]2(C[C@H]3[C@@H]2[N@@]13)O,,-6.185494400382086
58797,C1CO[C@@H]2CN1[C@H]2C#N,,
58798,C1CC1c1cc(n[nH]1)O,4.24802977510677,
58799,C(C#N)C1CN(C1)C=O,4.741664179173822,-5.0690766053843985
58800,C1[C@H]([C@H]2[C@H]3C[N@]3C2=O)N1,,-6.256412758598745
58801,C1[C@@H](C#N)[C@@H]2[C@@]1(CO)N2,,
58802,C1COC[C@@]2(C#N)C[N@@]12,4.737060995929423,-4.849764106323565
58803,CC(=O)c1ccnn1C,,-5.716439647381267
58804,C[C@@]1(C#N)[C@@H]2[C@]1(CN2)O,,
58805,C1C=CN(C=NC1)C=O,,-4.942381111826253
58806,C1[C@@H]2[C@H]1N=C([N@@]1C[C@H]21)O,,-5.615794178876459
58807,C[C@]12CNC1=CC(=N2)O,,
58808,C1[C@@H]2[C@@H]3[C@H]1N[C@]23C(=N)O,,
58809,C[C@H]1C[C@](C#N)(C=O)N1,4.450258147635904,-5.670977612742209
58810,C[C@@]12C=C[C@@H](/C/1=N\O)N2,4.483515824346395,-4.8622757552634
58811,CCc1cnncc1O,4.871217232232593,-6.150825118638241
58812,C1[C@H]2[C@]1([C@H]1CN1)C(=N2)O,4.619488086721103,-6.047377577851367
58813,C[N@]1C[C@H]1C#CC(=N)O,5.069157779495581,-5.7448860790640905
58814,C#C[C@@]1([C@@H](C)N=C1O)N,,
58815,C1[C@@H]2[C@@H]([C@@]1(C#N)CO2)N,,
58816,Cn1c2CCOc2cn1,4.387146670051661,-6.31006455493065
58817,C[C@H]1CN2C(=O)CN=C12,,
58818,C1[C@@H]2[C@@H]3[C@H]1[N@@]3CC(=N2)O,4.420882963854237,-4.425245861378644
58819,C#C[C@@H](CO)NCC#N,,-5.690216189750063
58820,C[C@@H](C#N)N1CC(=O)C1,,-5.071154213886476
58821,C1C[C@@]23C(=NC[C@@]12N3)O,4.997517629039575,-6.676007169829464
58822,C1[C@H]2C[C@H]3[C@@H](/C/1=N/O)[N@@]23,5.659043320504279,-5.590450504390392
58823,C[C@@H](C=O)[N@]1C[C@H]1C#N,,-4.7155118151908395
58824,C#C[C@H]1[C@@H](CN=CO)N1,,-6.193607532267779
58825,C1=C2CN[C@H]2/C(=N/O)/C1,,
58826,Cn1cc(cn1)[C@H]1CO1,,
58827,C1[C@H]2C[N@]2C(=O)[C@@H]2[C@H]1N2,4.4757369798285795,-4.807755204406422
58828,C(C#N)[C@H]1[C@H]([C@H]2C[N@@]12)O,,
58829,C1[C@@H]2[C@H]1N=C([C@@]12CN1)O,,-5.800994229962671
58830,C(c1cnc[nH]1)[C@H]1CO1,4.3234400970218845,-5.342670281620886
58831,C[C@@]12C=CN=C([C@@H]1N2)O,4.714506308663258,-6.219824055542122
58832,C1CC21[C@](C#N)(CN2)O,4.859119399640403,
58833,C1=C[C@H]2/C(=N\O)/[C@@H](C1)N2,,
58834,C[C@@H]1[C@H]2C(=CC(=N2)O)N1,,
58835,C(C#N)[C@H](CCO)C#N,,-4.764158788742352
58836,C[C@]1(C#N)[C@H]2[C@@H](CN1)O2,4.665385476685114,-4.9660185015031315
58837,C#CC(=NC)N=C(C)O,4.993074243899682,-6.38369581198589
58838,C1[C@@H]2C(=O)[C@]3(CN3)[C@H]1N2,4.059076034177051,
58839,C1Cc2c(c[nH]n2)OC1,4.861835851381838,
58840,C(#C[C@H]1CN1)CC(=N)O,,-5.791709928863784
58841,C1[C@H]2[C@]3(C[N@@]12)[C@@H](C=O)N3,4.208570577994178,
58842,CN1C(=N)CC=CC1=O,4.793411994244306,-4.778271401758903
58843,C(C#N)[C@]1(CN1)[C@H]1CO1,,
58844,C1[C@H]2C[N@]2[C@@H]2[C@H]1O/C/2=N,4.757007893813861,
58845,C1CN[C@]23C[C@@]13O/C/2=N,4.695939349194814,-4.863617084246871
58846,c1c(cn[nH]1)C1COC1,,-6.065356417440344
58847,Cc1ccno/c/1=N\C,4.246975439983143,
58848,C1CN1[C@@]12C[C@@H]1N=C2O,,
58849,C[N@@]1[C@@H]2[C@@H](C#N)[C@H]([C@H]12)O,4.436394662873281,
58850,C[C@H]1CCc2c1nno2,4.45957950977805,
58851,CC(=O)Cn1cccn1,4.552865869780871,-4.274041798505496
58852,CC(C)(C#N)OCC#N,,-6.16325904873469
58853,C1[C@H]2[C@H](C(=N2)O)[C@]21CN2,5.256313050406388,-5.220485007933749
58854,C[C@@]1([C@H](C#N)[C@H]2[C@@H]1N2)O,,-6.328682704193343
58855,C1[C@@H]2[C@H]1N=C([C@H]1[C@@H]2N1)O,,
58856,C1CNC2=C/C(=N)/O[C@@H]12,,-4.690541198776773
58857,C1[C@H]2[C@@H]1[C@@H]1[C@H]2N=C(N1)O,,
58858,C1C(=CN=C1O)[C@H]1CN1,,
58859,C/N=C\1/C[C@@H](CC#N)O1,,-6.438127609318545
58860,C1CN2C[C@@H]3[C@H](C2=N1)O3,,
58861,C1CN(C1)c1ccno1,5.047302101138993,-6.264134561366009
58862,CN1C[C@]2(CO2)[C@H]1C#N,3.5905639840735235,-5.742174049387759
58863,c1conc1C[C@H]1CN1,,
58864,C1=C[C@@H]2[C@H](C1)[N@@]2C(=N)O,4.267877244238261,-5.777126210813949
58865,C1=CCN(C1)/C(=N)/C=O,,
58866,CCc1cc/c(=N)/on1,4.143794453183145,-4.411726214645969
58867,C1Cc2c(c[nH]n2)OC1,4.861835851381838,
58868,c1cnn2C[C@H](CO)c12,4.70029266466423,
58869,C1Cn2c1c(cn2)CO,,-6.316402427098583
58870,C(#N)[C@H]1[C@H]2COC[C@@H]1N2,,
58871,c1c[nH]c(C[C@H]2CO2)n1,4.867233965882915,-6.4130410857027895
58872,CN1C[C@@H]2[C@](C#N)(C1)O2,,
58873,CNC1(CC(=O)C1)C#N,,-6.119851029879501
58874,C1[C@@]2(CN[C@]12C#N)CO,,
58875,Cn1ccc([C@H]2CO2)n1,4.956862760324438,
58876,Cc1c[nH]ccc1=NO,4.149066140606519,-4.710616563748263
58877,CC1(C)[C@H](C#N)O/C/1=N,,-5.148985956498509
58878,c1coc2c1NCCN2,,-5.752564531572207
58879,C(#N)[C@@H]1[C@@H]2CO[C@@H]2CN1,,
58880,C1[C@H]2[C@H]3C[N@]3[C@@]12C(=N)O,,
58881,C1[C@H]2C[C@@]1([C@H](C#N)O2)N,4.387383894844388,-6.208029371625744
58882,C[C@]12[C@@H]3[C@H]([C@H]1N=C2O)N3,4.165194236382885,-4.7485972449880505
58883,C1[C@@H]2[C@H](C[C@@]1(C#N)N2)O,,-6.0488516744785015
58884,C#CC[N@@]1C[C@@H]1C(=N)O,,
58885,C1CN1[C@]1(C[C@@H]1O)C#N,,
58886,C1[C@@H]2CN([C@H]12)/C(=N)/C=O,4.856583424726122,-6.345160588510626
58887,C[C@]1([C@@H]2[C@@]1(C#N)CN2)O,,-5.900120575022302
58888,C[C@H]1[C@@H]2/C(=N/O)/C=C[N@]12,4.687342895602851,-5.933595432106304
58889,C1[C@H]2C[N@@]3[C@H]2[C@@H]3C(=N1)O,,-6.192407407975625
58890,C1CC(=NC1)OCC#N,4.58581643214944,-6.47068587476264
58891,C1CC1(C=O)NCC#N,,-6.2621636991638665
58892,C[C@@]12C[N@]2C=C/C/1=N\O,,-5.857167209761829
58893,C[C@]12CN[C@@]1(C#N)CO2,4.829104636425254,-6.2430549387221985
58894,C1[C@H]2[C@@H]3/C(=N/O)/CN2[C@H]13,4.906445954193768,-6.337938122670894
58895,C1[C@H]([C@]23C[N@@]3CC2=O)N1,4.6968890304183875,
58896,C[C@@]1(C/C(=N/C)/O1)C#N,5.1718583305014905,-5.644738752565391
58897,Cc1cc(=NO)cc[nH]1,,
58898,C[N@]1[C@@H](C#N)[C@H]1[C@H]1CO1,,
58899,C[C@]1(C#N)[C@@H]([C@H]2[C@@H]1O2)N,,
58900,C[C@@H](C=O)c1cc[nH]n1,,
58901,C1[C@H]2[C@@H]3CN[C@@]13/C(=N)/O2,4.697545889836474,-6.17019395558913
58902,C1[C@H]2[C@@H]3[C@@H]([C@@]1(C=O)N3)N2,4.096274613918067,
58903,C(C#N)[C@@H]1C[C@@H]1N=CO,,
58904,C[C@@H]1[C@H]2[C@@](C#N)(CN1)O2,4.871094841435988,-4.95189297068413
58905,C1[C@H]2[C@@H]1[N@]1C[C@H]1C(=N2)O,4.3338371955074395,-4.809865576729353
58906,C#C/C(=N\O)/CN1CC1,,-6.028814199900299
58907,C[C@@]12[C@H]3C[C@@H](/C/1=N\O)[N@@]23,4.996765464768541,-5.385961669813187
58908,C[C@@]1([C@H](C#N)N1)[C@H]1CO1,4.950639382083463,-6.229992546424401
58909,C1Cn2ccnc2OC1,4.6351003588593445,
58910,COC[C@H](C#CC#N)N,4.758857481585946,
58911,c1c[nH]nc1[C@@H]1C[C@@H]1O,3.868009806574773,
58912,Cc1c(C)[nH]nc1C=O,,
58913,C1C2CN1[C@@]12CN=C1O,5.150402811980311,-5.356342202599481
58914,C1=C/C(=N\O)/[C@H]2[C@@H](C1)N2,,
58915,Cc1c(con1)[C@H]1CN1,4.983784941562189,-6.304230908578975
58916,C1=CNC2(CC2)/C/1=N/O,4.4295998324838,
58917,C1=C(C[C@H]2[C@@H]1N2)C(=N)O,,
58918,C[C@@H]1c2c[nH]nc2CO1,3.8079394895544825,-5.4921482886124435
58919,c1c(C2COC2)[nH]cn1,,
58920,C1[C@H]2CN[C@@]31[C@@H]2O/C/3=N,4.987336243918034,
58921,c1cnn2C[C@@H](Cc12)O,,
58922,C(C#N)[C@H]1[C@H]2[C@H](C[N@@]12)O,5.0855038599716496,-5.324929796944562
58923,CO[C@@H]1[C@H](C#N)[C@H]2[C@@H]1N2,4.3905142205408625,-4.412386074043243
58924,C1[C@@H](C#N)[C@]2(CO[C@@H]12)N,,
58925,C1[C@@H]2[C@H]([C@]31C/C(=N)/O3)N2,4.650925170537957,
58926,C1CN(C1)c1cnco1,,
58927,C1CC1N=C(CC#N)O,,-4.58160322544376
